"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @PutinVVZ: Полицейская демократия
https://t.co/OBjQ7Vp6DY

#Беларусь #26марта #Россия #25sakavika #моямилиция #ДзеньВолі  https://t.co/O…",FALSE,0,NA,2017-03-30 11:21:53,FALSE,NA,"847408535654637575",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","r_krim",2,TRUE,FALSE,NA,NA
"2","RT @PutinVVZ: Полицейская демократия
https://t.co/OBjQ7Vp6DY

#Беларусь #26марта #Россия #25sakavika #моямилиция #ДзеньВолі  https://t.co/O…",FALSE,0,NA,2017-03-30 11:21:06,FALSE,NA,"847408339835265026",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","68burdas",2,TRUE,FALSE,NA,NA
"3","Полицейская демократия
https://t.co/OBjQ7Vp6DY

#Беларусь #26марта #Россия #25sakavika #моямилиция #ДзеньВолі  https://t.co/OBjQ7Vp6DY",FALSE,0,NA,2017-03-30 11:00:06,FALSE,NA,"847403051400835072",NA,"<a href=""http://novapress.net.ru/"" rel=""nofollow"">NovaPress Publisher</a>","PutinVVZ",2,FALSE,FALSE,NA,NA
"4","RT @PutinVVZ: По воводу разгонов протестов.. Как это делают на западе.

#Беларусь #26марта #Россия #Лукашенко #моямилиция #ДзеньВолі https:…",FALSE,0,NA,2017-03-30 10:13:54,FALSE,NA,"847391426484748288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","marusya_100500",2,TRUE,FALSE,NA,NA
"5","RT @AffordableAli: Летнее платье <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>
цена тут: https://t.co/6ggcBhtrEi
#RagazziDelBG #leiene #QatarGP #ДзеньВолі #ДимонОтветит #Capital #Lucy…",FALSE,0,NA,2017-03-30 09:44:52,FALSE,NA,"847384121936457728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dimas16145",20,TRUE,FALSE,NA,NA
"6","RT @belpartisan: Это Беларусь, детка :(
Фото @svaboda 
#ДзеньВолі https://t.co/DDAwJxDjmK",FALSE,0,NA,2017-03-30 08:45:17,FALSE,NA,"847369123759702016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AHTIBATA",91,TRUE,FALSE,NA,NA
"7","RT @Pravdiva_pravda: Сотрудники ФСБ насильно усадили Януковича смотреть прямую трансляцию из Минска #ДзеньВолі 
Тиран коварен. https://t.co…",FALSE,0,NA,2017-03-30 08:35:31,FALSE,NA,"847366668489695232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marutkov",64,TRUE,FALSE,NA,NA
"8","Новое фото @SiarheiHudzilin-а #дляГааги: Шунявки-разбойники жестоко до черноты избивают активиста-парикмахера Павла… https://t.co/T3ZP8YkJYa",FALSE,0,NA,2017-03-30 07:04:12,TRUE,NA,"847343687927422977",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tits_Statkevich",0,FALSE,FALSE,NA,NA
"9","интересно, а беларусские адепты #bdsm практикуют сюжеты #дзеньволі или, скажем, сутки на окрестино?",FALSE,0,NA,2017-03-30 06:38:54,FALSE,NA,"847337321628291072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","selftwi",0,FALSE,FALSE,NA,NA
"10","Шолом, режымоборцы! #дзеньволі https://t.co/H9tNPcE0gU",FALSE,0,NA,2017-03-30 06:33:48,FALSE,NA,"847336037063864322",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tits_Statkevich",0,FALSE,FALSE,NA,NA
"11","#ДзеньВолі Беларусь прирастает штрафами! https://t.co/xXWbB6SwM5",FALSE,0,NA,2017-03-30 04:27:11,FALSE,NA,"847304174291140608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Linija_Curzona",0,FALSE,FALSE,NA,NA
"12","Падбухторваем-нарываемся-плоцім штрафы. Дзяржаве прыбытак, ребельянты пад кантролем і іянтам трэніроўка. Я правільн… https://t.co/ObZcTSWp92",FALSE,0,NA,2017-03-30 03:04:40,TRUE,NA,"847283406236864513",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Linija_Curzona",0,FALSE,FALSE,NA,NA
"13","RT @Nash_Dom: Герои НАШего времени. Он готов сидеть, чтоб его освободили! #new_hero #twiby #Belarus #ДзеньВолі https://t.co/2IHb535A5M",FALSE,0,NA,2017-03-29 20:38:34,FALSE,NA,"847186240885706752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stynger_2010",1,TRUE,FALSE,NA,NA
"14","RT @PutinVVZ: По воводу разгонов протестов.. Как это делают на западе.

#Беларусь #26марта #Россия #Лукашенко #моямилиция #ДзеньВолі https:…",FALSE,0,NA,2017-03-29 20:17:24,FALSE,NA,"847180915356962816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ytiiu",2,TRUE,FALSE,NA,NA
"15","По воводу разгонов протестов.. Как это делают на западе.

#Беларусь #26марта #Россия #Лукашенко #моямилиция… https://t.co/7pudjHTKVy",FALSE,6,NA,2017-03-29 20:15:38,TRUE,NA,"847180470051901442",NA,"<a href=""http://novapress.net.ru/"" rel=""nofollow"">NovaPress Publisher</a>","PutinVVZ",2,FALSE,FALSE,NA,NA
"16","Герои НАШего времени. Он готов сидеть, чтоб его освободили! #new_hero #twiby #Belarus #ДзеньВолі https://t.co/2IHb535A5M",FALSE,1,NA,2017-03-29 19:56:12,FALSE,NA,"847175581192126465",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nash_Dom",1,FALSE,FALSE,NA,NA
"17","RT @AffordableAli: Летнее платье <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>
цена тут: https://t.co/6ggcBhtrEi
#RagazziDelBG #leiene #QatarGP #ДзеньВолі #ДимонОтветит #Capital #Lucy…",FALSE,0,NA,2017-03-29 19:06:09,FALSE,NA,"847162981712625664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yakovlev_nice",20,TRUE,FALSE,NA,NA
"18","10 лет спустя. Тогда ещё можно было выходить. #25sakavika https://t.co/nNGlaJSU0m",FALSE,0,NA,2017-03-29 18:57:08,FALSE,NA,"847160713927888907",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","aleks_kraw",0,FALSE,FALSE,NA,NA
"19","RT @VKL_Vitayt: Гимн - Дня Воли 25.03. 2017 #25sakavika
Макс РТ. https://t.co/QZtVFPrKWo",FALSE,0,NA,2017-03-29 18:55:12,FALSE,NA,"847160228886069248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","linaa_huina",54,TRUE,FALSE,NA,NA
"20","а дзе вакансіі амапаўца, чыноўніка, суддзі? мы, #дармаеды, не жадаем працаваць за 200 рублёў! мы жадаем не працавац… https://t.co/Hpb5Ttzjfd",FALSE,0,NA,2017-03-29 18:45:04,TRUE,NA,"847157676102561792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fedes",0,FALSE,FALSE,NA,NA
"21","RT @Kirilenko_a: Смотрите, забирают опасного преступника #минск #ДзеньВолі #дармаеды #беларусь https://t.co/ZIMgHloYTh",FALSE,0,NA,2017-03-29 17:52:57,FALSE,NA,"847144561365471232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","veronika_09_01",94,TRUE,FALSE,NA,NA
"22","Список освобождения задержанных на маршах нетунеядцев в ближайшие дни.
#дармаеды #Беларусь #Belarus https://t.co/k3eAnKAAYa",FALSE,0,NA,2017-03-29 16:22:52,FALSE,NA,"847121892519612416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TypicalBY",0,FALSE,FALSE,NA,NA
"23","Согласно статье Forbes Дикрет 3 должны отменить к маю, согласно требованиям МОТ. Появилась призрачная надежда #салiдарнасць #дармаеды",FALSE,0,NA,2017-03-29 15:29:00,FALSE,NA,"847108335233105921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","J_Lennon80",0,FALSE,FALSE,NA,NA
"24","RT @Tits_Statkevich: Неопровержимые доказательства того, что Диктаторъ и Тиранъ в сговоре. #дляГааги #Лукашенко #Belarus #ДзеньВолі  #Путин…",FALSE,0,NA,2017-03-29 15:28:37,FALSE,NA,"847108239519076352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rdv9",2,TRUE,FALSE,NA,NA
"25","Геннадий Максак: Европа должна адекватно отреагировать на события в Минске https://t.co/r6w8VuIwc8 #Беларусь #twiby… https://t.co/Cv5s1r7VoA",FALSE,0,NA,2017-03-29 15:16:10,TRUE,NA,"847105106478813184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CET_groupe",0,FALSE,FALSE,NA,NA
"26","Сльози на очах. Жыве #Belarus! #дзеньволі https://t.co/dwvLLoLcmA",FALSE,1,NA,2017-03-29 15:04:03,FALSE,NA,"847102057492463616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tits_Statkevich",0,FALSE,FALSE,NA,NA
"27",".@Zud_West а этот чудо-элексир ""мишек Гамми"" мы ужываем только по сьвяточным дням. Например на #ДзеньВолі https://t.co/bnmBqCGan4",FALSE,0,"Zud_West",2017-03-29 15:02:51,FALSE,"847101244736966657","847101756492406786","3346552643","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tits_Statkevich",0,FALSE,FALSE,NA,NA
"28","Герои НАШего времени. Он спас других ценой своей свободы #new_hero #twiby #Belarus #ДзеньВолі https://t.co/gBFJ9ACbyp",FALSE,0,NA,2017-03-29 14:56:51,FALSE,NA,"847100244106076164",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nash_Dom",0,FALSE,FALSE,NA,NA
"29","Неопровержимые доказательства того, что Диктаторъ и Тиранъ в сговоре. #дляГааги #Лукашенко #Belarus #ДзеньВолі… https://t.co/gbjlZc91qr",FALSE,3,NA,2017-03-29 14:06:23,TRUE,NA,"847087546794434560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tits_Statkevich",2,FALSE,FALSE,NA,NA
"30","басейн ""содзенкі"". нашы лепшыя інструктары навучаць вас плаваць вольным стылем #дармаеды #25сакавіка https://t.co/iXNoEM6bRB",FALSE,1,NA,2017-03-29 14:00:51,FALSE,NA,"847086151408214017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elkabandante",0,FALSE,FALSE,NA,NA
"31","RT @Konev_55: #ДзеньВолі
Сосед. https://t.co/SBsxIkyQkB",FALSE,0,NA,2017-03-29 13:17:17,FALSE,NA,"847075188009291776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SEEEEP000",6,TRUE,FALSE,NA,NA
"32","RT @Konev_55: #ДзеньВолі
Сосед. https://t.co/SBsxIkyQkB",FALSE,0,NA,2017-03-29 13:08:06,FALSE,NA,"847072878524858368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CyberUkrop",6,TRUE,FALSE,NA,NA
"33","RT @CET_groupe: ""Размова Мацкевіча"" з Андрэем Дзмітрыевым #video https://t.co/pXpp4zNzgy #Беларусь #twiby #ДзеньВолі #25сакавіка https://t.…",FALSE,0,NA,2017-03-29 13:00:55,FALSE,NA,"847071068200337408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kindza7",4,TRUE,FALSE,NA,NA
"34","Жыве #Belarus! Психиатрам слава!
#ДзеньВолі #ЭтоЯ #new_hero https://t.co/1OZahq1lvo",FALSE,0,NA,2017-03-29 12:55:14,FALSE,NA,"847069638605377538",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tits_Statkevich",0,FALSE,FALSE,NA,NA
"35","RT @shivilko: Впервые стыдно за свою страну<ed><U+00A0><U+00BD><ed><U+00B8><U+00B3>
#ДзеньВолі https://t.co/vyiG930NYp",FALSE,0,NA,2017-03-29 11:53:16,FALSE,NA,"847054042966691840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","veronikaaa3420",103,TRUE,FALSE,NA,NA
"36","RT @CET_groupe: Вольный эфир на Blog-TV Trixter: ""День Доли"" (#видео эфира в #ДзеньВолі) https://t.co/XwQBiqhAlV #Беларусь #twiby #Минск #2…",FALSE,0,NA,2017-03-29 11:45:45,FALSE,NA,"847052152992415744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","krez77",4,TRUE,FALSE,NA,NA
"37","RT @CET_groupe: ""Размова Мацкевіча"" з Андрэем Дзмітрыевым #video https://t.co/pXpp4zNzgy #Беларусь #twiby #ДзеньВолі #25сакавіка https://t.…",FALSE,0,NA,2017-03-29 11:45:38,FALSE,NA,"847052123812614144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","krez77",4,TRUE,FALSE,NA,NA
"38","RT @Tits_Statkevich: Так правильнее. #дзеньволі #25sakavika #Minsk #Belarus https://t.co/br1G70w1r6",FALSE,0,NA,2017-03-29 11:40:50,FALSE,NA,"847050915928592386",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GTDOGg",1,TRUE,FALSE,NA,NA
"39","RT @VKL_Vitayt: Гимн - Дня Воли 25.03. 2017 #25sakavika
Макс РТ. https://t.co/QZtVFPrKWo",FALSE,0,NA,2017-03-29 11:32:33,FALSE,NA,"847048832277983232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArinaBernadskya",54,TRUE,FALSE,NA,NA
"40","Так правильнее. #дзеньволі #25sakavika #Minsk #Belarus https://t.co/br1G70w1r6",FALSE,2,NA,2017-03-29 11:19:56,FALSE,NA,"847045657198313472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tits_Statkevich",1,FALSE,FALSE,NA,NA
"41","RT @CET_groupe: ""Размова Мацкевіча"" з Андрэем Дзмітрыевым #video https://t.co/pXpp4zNzgy #Беларусь #twiby #ДзеньВолі #25сакавіка https://t.…",FALSE,0,NA,2017-03-29 11:08:55,FALSE,NA,"847042883278589952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","krit700",4,TRUE,FALSE,NA,NA
"42","RT @CET_groupe: Вольный эфир на Blog-TV Trixter: ""День Доли"" (#видео эфира в #ДзеньВолі) https://t.co/XwQBiqhAlV #Беларусь #twiby #Минск #2…",FALSE,0,NA,2017-03-29 11:08:52,FALSE,NA,"847042869550616576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","krit700",4,TRUE,FALSE,NA,NA
"43","Ну а после тяжёлой барацьбы с режымом просто необходимо восполнить затраченные КАЛории! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B2><U+00A9> #ДзеньВолі #ЭтоЯ… https://t.co/Mv3I9UupZk",FALSE,0,NA,2017-03-29 09:12:28,TRUE,NA,"847013576539869185",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tits_Statkevich",0,FALSE,FALSE,NA,NA
"44","Змагарка Наста шатает режым прямо из Чехии, а ты, Павал Белавус, как лох сиди в кровавых застенках 15 суток <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>… https://t.co/4s4EVJDCFT",FALSE,2,NA,2017-03-29 09:05:59,TRUE,NA,"847011947715416066",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tits_Statkevich",0,FALSE,FALSE,NA,NA
"45","RT @Tits_Statkevich: Шёл четвёртый день после #ДзеньВолі. Журналист Игорь роднай мовы так и не вспомнил... <ed><U+00A0><U+00BD><ed><U+00B8><U+009F> https://t.co/lCa7UPPGim",FALSE,0,NA,2017-03-29 09:00:59,FALSE,NA,"847010687645876225",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kostya_pride",1,TRUE,FALSE,NA,NA
"46","Шёл четвёртый день после #ДзеньВолі. Журналист Игорь роднай мовы так и не вспомнил... <ed><U+00A0><U+00BD><ed><U+00B8><U+009F> https://t.co/lCa7UPPGim",FALSE,0,NA,2017-03-29 08:42:01,FALSE,NA,"847005913605136385",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tits_Statkevich",1,FALSE,FALSE,NA,NA
"47","RT @Tits_Statkevich: Операция ""ПукКарач""
#ЭтоЯ #ДзеньВолі https://t.co/ly8uSluiH6",FALSE,0,NA,2017-03-29 08:24:34,FALSE,NA,"847001524295389186",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zud_West",1,TRUE,FALSE,NA,NA
"48","Операция ""ПукКарач""
#ЭтоЯ #ДзеньВолі https://t.co/ly8uSluiH6",FALSE,0,NA,2017-03-29 08:13:37,FALSE,NA,"846998770231529472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tits_Statkevich",1,FALSE,FALSE,NA,NA
"49","Режым хочет чтобы мы не дрочили прилюдно на площадях. Давайте устроим ему настоящий #ДзеньВолі ?! https://t.co/6G2W2roZgh",FALSE,0,NA,2017-03-29 08:01:46,FALSE,NA,"846995786118447105",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tits_Statkevich",0,FALSE,FALSE,NA,NA
"50","Божачки, бедны Филип! Чаму маучыць амбасада у Менску? Чаму не сыпле свае пагрозы крываваму дыктатарскаму рэжыму?! <ed><U+00A0><U+00BD><ed><U+00B8><U+00B0>… https://t.co/FXhN7Yg8AA",FALSE,0,NA,2017-03-29 07:59:23,TRUE,NA,"846995187817762817",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tits_Statkevich",0,FALSE,FALSE,NA,NA
"51","RT @Kirilenko_a: Мать Филиповича обращается к Беларусам #дармаеды #беларусь https://t.co/0VtZ123wYJ",FALSE,0,NA,2017-03-29 07:23:37,FALSE,NA,"846986184890990593",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","max46280yandex",95,TRUE,FALSE,NA,NA
"52","RT @kequestion: У кого больше?
#димонОтветит  #ДзеньВолі
автор: @innenukr https://t.co/QDeLfzSB8O",FALSE,0,NA,2017-03-29 06:02:55,FALSE,NA,"846965875072794625",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","deforest411",140,TRUE,FALSE,NA,NA
"53","RT @CET_groupe: Панічны страх перад Крамлём. Чаму Еўропа даруе Лукашэнку рэпрэсіі https://t.co/EZX8qzUGvC #Беларусь #ЕС #twiby #ДзеньВолі #…",FALSE,0,NA,2017-03-29 05:23:13,FALSE,NA,"846955883699548161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","krit700",3,TRUE,FALSE,NA,NA
"54","RT @Pravdiva_pravda: Сотрудники ФСБ насильно усадили Януковича смотреть прямую трансляцию из Минска #ДзеньВолі 
Тиран коварен. https://t.co…",FALSE,0,NA,2017-03-29 03:10:42,FALSE,NA,"846922536508182528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lan27072",64,TRUE,FALSE,NA,NA
"55","Невероятно смелая девушка. Концлагерь в Белоруссии #гитлер #hitler #dictatorship #диктатура :*( #дармаеды #тунеядцы
https://t.co/FbGu8bhEf8",FALSE,0,NA,2017-03-29 01:23:36,FALSE,NA,"846895585047171072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alinoidy",0,FALSE,FALSE,NA,NA
"56","RT @Kirilenko_a: Максимальный репост, бандиты похищают людей #минск #ДзеньВолі #дармаеды #беларусь https://t.co/xwgXZIexyV",FALSE,0,NA,2017-03-28 23:57:26,FALSE,NA,"846873899409297408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lumpy_chan",373,TRUE,FALSE,NA,NA
"57","Прячьте лица ,молодцы.бейте стариков...воля и честь...#cарказм #ДзеньВолі https://t.co/X12vK1klHq",FALSE,0,NA,2017-03-28 22:40:07,FALSE,NA,"846854441731018756",NA,"<a href=""http://vk.com"" rel=""nofollow"">vk.com</a>","Rudik313",0,FALSE,FALSE,NA,NA
"58","RT @Kirilenko_a: Правовое государство #минск #дармаеды #беларусь https://t.co/w3H4jEdZB1",FALSE,0,NA,2017-03-28 21:15:23,FALSE,NA,"846833116618653698",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FarmerPan",3,TRUE,FALSE,NA,NA
"59","RT @viasna96: Мазыр, #26сакавіка #Дармаеды https://t.co/sMIAeWmiFN",FALSE,0,NA,2017-03-28 20:49:54,FALSE,NA,"846826704492482561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KalatseiAleg",54,TRUE,FALSE,NA,NA
"60","RT @AffordableAli: Летнее платье <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>
цена тут: https://t.co/6ggcBhtrEi
#RagazziDelBG #leiene #QatarGP #ДзеньВолі #ДимонОтветит #Capital #Lucy…",FALSE,0,NA,2017-03-28 20:49:51,FALSE,NA,"846826691448246276",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FishEvgeniya",20,TRUE,FALSE,NA,NA
"61","RT @Nash_Dom: Герои НАШего времени. Без нее мы бы не узнали многих других героев  #new_hero #twiby #Belarus #ДзеньВолі https://t.co/UHjjuyl…",FALSE,0,NA,2017-03-28 20:44:32,FALSE,NA,"846825355830792202",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vim2077",1,TRUE,FALSE,NA,NA
"62","RT @HromadskeRU: Трех украинцев задержали в Минске на #ДзеньВолі 

https://t.co/S7WDDXhHIJ https://t.co/mV472CjOXm",FALSE,0,NA,2017-03-28 20:43:18,FALSE,NA,"846825043489378304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Zaporijanka_47",4,TRUE,FALSE,NA,NA
"63","Герои НАШего времени. Без нее мы бы не узнали многих других героев  #new_hero #twiby #Belarus #ДзеньВолі https://t.co/UHjjuylVQM",FALSE,0,NA,2017-03-28 20:34:44,FALSE,NA,"846822887067697152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nash_Dom",1,FALSE,FALSE,NA,NA
"64","RT @AffordableAli: Летнее платье <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>
цена тут: https://t.co/6ggcBhtrEi
#RagazziDelBG #leiene #QatarGP #ДзеньВолі #ДимонОтветит #Capital #Lucy…",FALSE,0,NA,2017-03-28 20:33:08,FALSE,NA,"846822485177876484",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fedorovasvet",20,TRUE,FALSE,NA,NA
"65","RT @AffordableAli: Летнее платье <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>
цена тут: https://t.co/6ggcBhtrEi
#RagazziDelBG #leiene #QatarGP #ДзеньВолі #ДимонОтветит #Capital #Lucy…",FALSE,0,NA,2017-03-28 20:32:34,FALSE,NA,"846822342890307591",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NataliVasilchyk",20,TRUE,FALSE,NA,NA
"66","RT @AffordableAli: Летнее платье <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>
цена тут: https://t.co/6ggcBhtrEi
#RagazziDelBG #leiene #QatarGP #ДзеньВолі #ДимонОтветит #Capital #Lucy…",FALSE,0,NA,2017-03-28 20:31:11,FALSE,NA,"846821994905714689",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Romaski_for_Vi",20,TRUE,FALSE,NA,NA
"67","RT @AffordableAli: Летнее платье <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>
цена тут: https://t.co/6ggcBhtrEi
#RagazziDelBG #leiene #QatarGP #ДзеньВолі #ДимонОтветит #Capital #Lucy…",FALSE,0,NA,2017-03-28 20:30:44,FALSE,NA,"846821881802096640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyLizTr",20,TRUE,FALSE,NA,NA
"68","RT @AffordableAli: Летнее платье <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>
цена тут: https://t.co/6ggcBhtrEi
#RagazziDelBG #leiene #QatarGP #ДзеньВолі #ДимонОтветит #Capital #Lucy…",FALSE,0,NA,2017-03-28 20:30:43,FALSE,NA,"846821877817446400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","leranapetrova",20,TRUE,FALSE,NA,NA
"69","RT @AffordableAli: Летнее платье <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>
цена тут: https://t.co/6ggcBhtrEi
#RagazziDelBG #leiene #QatarGP #ДзеньВолі #ДимонОтветит #Capital #Lucy…",FALSE,0,NA,2017-03-28 20:30:04,FALSE,NA,"846821712314449922",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sokolova_Eliz",20,TRUE,FALSE,NA,NA
"70","RT @AffordableAli: Летнее платье <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>
цена тут: https://t.co/6ggcBhtrEi
#RagazziDelBG #leiene #QatarGP #ДзеньВолі #ДимонОтветит #Capital #Lucy…",FALSE,0,NA,2017-03-28 20:30:04,FALSE,NA,"846821712226406401",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","viktorysvetlova",20,TRUE,FALSE,NA,NA
"71","RT @Kirilenko_a: шунявка бьет человека в лицо #минск #дармаеды #беларусь https://t.co/MdivPsXC8k",FALSE,0,NA,2017-03-28 20:29:41,FALSE,NA,"846821619733553153",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ivan_Pirogow",122,TRUE,FALSE,NA,NA
"72","RT @AffordableAli: Летнее платье <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>
цена тут: https://t.co/6ggcBhtrEi
#RagazziDelBG #leiene #QatarGP #ДзеньВолі #ДимонОтветит #Capital #Lucy…",FALSE,0,NA,2017-03-28 20:28:15,FALSE,NA,"846821256418787328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MarryAnnaBest",20,TRUE,FALSE,NA,NA
"73","RT @rastaev: Есть гуманизм - ума не надо. https://t.co/YyDBuqXT1H

#Беларусь #ДзеньВолі #хапун",FALSE,0,NA,2017-03-28 20:23:42,FALSE,NA,"846820111155679234",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ruzhayadasha",1,TRUE,FALSE,NA,NA
"74","https://t.co/C7pNMYRRN8 отличный разбор #ДзеньВолі от @SkrypinUa. и формат каков: клуб редакторов сосёт @svaboda @nasa_niva @Motolko",FALSE,0,NA,2017-03-28 20:16:48,FALSE,NA,"846818377347862528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","selftwi",0,FALSE,FALSE,NA,NA
