"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @A_Sannikov: Join the action to find Mikalai #Statkevich kidnapped by the regime in #Belarus - #WhereIsStatkevich https://t.co/IRcJSpn1iy",FALSE,0,NA,2017-03-26 20:53:06,FALSE,NA,"846102736366067713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","samanakov",2,TRUE,FALSE,NA,NA
"2","RT @bneeditor: I'm sure #moscowprotests will be front page tmrw. #minsk will get few inches and Yemen largely ignored. Hope I'm wrong https…",FALSE,0,NA,2017-03-26 20:52:44,FALSE,NA,"846102642459860993",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","djejit",29,TRUE,FALSE,NA,NA
"3","RT @Belsat_Eng: #Belarus opposition politician disappeared. #KGB keeps silence https://t.co/w7NuBgOaJU #Statkevich #Minsk #FreedomDay #EU @…",FALSE,0,NA,2017-03-26 20:52:13,FALSE,NA,"846102512843313153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zcarrgrl",58,TRUE,FALSE,NA,NA
"4","Left apologists for #Putin look at #Belarus, then hang your heads in shame.",FALSE,0,NA,2017-03-26 20:51:50,FALSE,NA,"846102417695555585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Liburd93",1,FALSE,FALSE,NA,NA
"5","RT @nicolasdepedro: #Minsk #Belarus yesterday via Sergey Rubalsky &amp; @DimitarBechev https://t.co/SkeBwGPVux",FALSE,0,NA,2017-03-26 20:51:09,FALSE,NA,"846102243837390848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","krusow",161,TRUE,FALSE,NA,NA
"6","RT @stasia_writes: #Belarus police units shamelessly used force against elderly &amp; women at today's afternoon protests. Heart is breaking to…",FALSE,0,NA,2017-03-26 20:51:03,FALSE,NA,"846102219623727104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vieclearnamo191",24,TRUE,FALSE,NA,NA
"7","@JulianRoepcke @AuswaertigesAmt fast: Vorgestern und vom Staatsminister. Nix von @sigmargabriel zu #Belarus #Russland",FALSE,0,"JulianRoepcke",2017-03-26 20:50:52,FALSE,"846101644689489920","846102170923651073","428140124","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","ViolavonCramon",0,FALSE,FALSE,NA,NA
"8","RT @B3infos: <ed><U+00A0><U+00BD><ed><U+00B3><U+00B7> #Biélorussie À #Minsk, lors de la manifestation anti-gouvernement (@DimitarBechev) https://t.co/SD4YEFAnzn",FALSE,0,NA,2017-03-26 20:50:51,FALSE,NA,"846102169405325312",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","demthe01",76,TRUE,FALSE,NA,NA
"9","RT @BalazsJarabik: #Belarus protest: riot police now arrests virtually everyone who made it to Victory Square https://t.co/YulVHg4FGz Hundr…",FALSE,0,NA,2017-03-26 20:50:44,FALSE,NA,"846102138233257984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Melina710",142,TRUE,FALSE,NA,NA
"10","RT @mazybas: <U+0424><U+043E><U+0442><U+043E> <U+0438><U+0437> <U+041D><U+044C><U+044E>-<U+0419><U+043E><U+0440><U+043A><U+0430>. <U+0412><U+0435><U+0441><U+044C> <U+043C><U+0438><U+0440> <U+0445><U+043E><U+0447><U+0435><U+0442> <U+043F><U+0435><U+0440><U+0435><U+043C><U+0435><U+043D> <U+0432> <U+043D><U+0430><U+0448><U+0435><U+043C> <U+043F><U+0440><U+044F><U+043C><U+043E><U+0443><U+0433><U+043E><U+043B><U+044C><U+043D><U+0438><U+043A><U+0435> 1100x500 <U+043A><U+043C>. <U+0412><U+0415><U+0421><U+042C>. <U+041C><U+0418><U+0420>. #<U+0434><U+0437><U+0435><U+043D><U+044C><U+0432><U+043E><U+043B><U+0456> #<U+0431><U+0435><U+043B><U+0430><U+0440><U+0443><U+0441><U+044C> #<U+043C><U+0438><U+043D><U+0441><U+043A> #minsk #b…",FALSE,0,NA,2017-03-26 20:50:32,FALSE,NA,"846102088161603585",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BeHilli",1,TRUE,FALSE,NA,NA
"11","RT @shortwave8669: cc: @20committee #Belarus https://t.co/tfkpzVSQJk",FALSE,0,NA,2017-03-26 20:50:10,FALSE,NA,"846101997086494723",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LuanneLD",173,TRUE,FALSE,NA,NA
"12","RT @Matthew_Kupfer: Big day(s) for protests (and government crackdowns) in the former Soviet Union: #Russia, #Belarus, and #Kyrgyzstan. htt…",FALSE,0,NA,2017-03-26 20:49:21,FALSE,NA,"846101790215065601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Paxeuropaea",66,TRUE,FALSE,NA,NA
"13","RT @RKacinskas: When a pic is worth a thousand words: Crackdown on a peaceful #Belarus #freedom day protest today is the best reminder what…",FALSE,0,NA,2017-03-26 20:49:20,FALSE,NA,"846101788973568000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JRiecker",375,TRUE,FALSE,NA,NA
"14","RT @shortwave8669: cc: @20committee #Belarus https://t.co/tfkpzVSQJk",FALSE,0,NA,2017-03-26 20:49:16,FALSE,NA,"846101770111782914",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","damian_godden",173,TRUE,FALSE,NA,NA
"15","RT @Sacha_Koula: #Belarus former political prisoner #NikolaiDedok in hospital, heavy head injury. Others still missing, for ex  opposition…",FALSE,0,NA,2017-03-26 20:48:48,FALSE,NA,"846101653161938944",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","Sam_hanryon",4,TRUE,FALSE,NA,NA
"16","RT @shortwave8669: cc: @20committee #Belarus https://t.co/tfkpzVSQJk",FALSE,0,NA,2017-03-26 20:48:42,FALSE,NA,"846101627337674752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abracadabraNY",173,TRUE,FALSE,NA,NA
"17","No comment from #Ukraine's leadership either... nor on #Belarus yesterday. #Ukraine #EU #US must call for rule of l… https://t.co/EV9L7JVJAR",FALSE,0,NA,2017-03-26 20:48:38,TRUE,NA,"846101611365765121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","serhiykiral",0,FALSE,FALSE,NA,NA
"18","RT @HannaLiubakova: Please, pay attention to what happened in #Belarus today.Human rights defenders say more than 700 people were detained…",FALSE,0,NA,2017-03-26 20:48:16,FALSE,NA,"846101516926816256",NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","pineywoozle",641,TRUE,FALSE,NA,NA
"19","RT @Joelcpj: Are you a journalist covering the proestes in #Belarus? Read the @pressfreedom safety advisory. https://t.co/vM0HrwsBD2",FALSE,0,NA,2017-03-26 20:48:05,FALSE,NA,"846101471045259265",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","ViolavonCramon",15,TRUE,FALSE,NA,NA
"20","RT @sputnik_italia: #UE accusa #Minsk di #violazioni di impegni sulla #democrazia https://t.co/Nz8Jl80L2F #Lukashenko #Bielorussia #protest…",FALSE,0,NA,2017-03-26 20:47:39,FALSE,NA,"846101365487259650",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NICOVENDOME55",3,TRUE,FALSE,NA,NA
"21","RT @ALanoszka: #Zapad17 to be smaller than the 09 exercises? #Belarus seeks transparency while #Russia tries muddying the waters. https://t…",FALSE,0,NA,2017-03-26 20:47:38,FALSE,NA,"846101360789610501",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheWarOfNow",4,TRUE,FALSE,NA,NA
"22","RT @Malinka1102: Priceless!
In #Minsk citizens of #Belarus who permanently live in #Kiev have been detained
MaidanMakers<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/N5Fq…",FALSE,0,NA,2017-03-26 20:47:33,FALSE,NA,"846101339021234178",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JosMirek",6,TRUE,FALSE,NA,NA
"23","RT @Joelcpj: Are you a journalist covering the proestes in #Belarus? Read the @pressfreedom safety advisory. https://t.co/vM0HrwsBD2",FALSE,0,NA,2017-03-26 20:47:24,FALSE,NA,"846101302518145024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AliceBota",15,TRUE,FALSE,NA,NA
"24","RT @ViolavonCramon: @JulianRoepcke is sicher auch wichtig :) ich hab mich schon gewundert: null Regung zu #Russland #Belarus",FALSE,0,NA,2017-03-26 20:47:21,FALSE,NA,"846101289314516993",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","JulianRoepcke",1,TRUE,FALSE,NA,NA
"25","RT @SputnikInt: US demands immediate release of detained Belarusian activists it helped fund https://t.co/1hYeuLl1yM #Belarus https://t.co/…",FALSE,0,NA,2017-03-26 20:47:19,FALSE,NA,"846101280544247808",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Poder0brero",27,TRUE,FALSE,NA,NA
"26","RT @RKacinskas: When a pic is worth a thousand words: Crackdown on a peaceful #Belarus #freedom day protest today is the best reminder what…",FALSE,0,NA,2017-03-26 20:46:59,FALSE,NA,"846101194464546816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Garmzon",375,TRUE,FALSE,NA,NA
"27","RT @shortwave8669: cc: @20committee #Belarus https://t.co/tfkpzVSQJk",FALSE,0,NA,2017-03-26 20:46:33,FALSE,NA,"846101087853654018",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GWillicker8",173,TRUE,FALSE,NA,NA
"28","RT @LinkeviciusL: Condemn brutal oppressions against peaceful rally in #Minsk &amp;call BY authorities 2stop persecution of its people. Freedom…",FALSE,0,NA,2017-03-26 20:46:24,FALSE,NA,"846101048372678658",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TLaucevicius",67,TRUE,FALSE,NA,NA
"29","@JulianRoepcke is sicher auch wichtig :) ich hab mich schon gewundert: null Regung zu #Russland #Belarus",FALSE,1,"JulianRoepcke",2017-03-26 20:46:22,FALSE,"846100541147099137","846101041368174593","428140124","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","ViolavonCramon",1,FALSE,FALSE,NA,NA
"30","RT @bneeditor: I'm sure #moscowprotests will be front page tmrw. #minsk will get few inches and Yemen largely ignored. Hope I'm wrong https…",FALSE,0,NA,2017-03-26 20:46:03,FALSE,NA,"846100961902911488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Steviegrieve",29,TRUE,FALSE,NA,NA
"31","RT @nicolasdepedro: #Minsk #Belarus yesterday via Sergey Rubalsky &amp; @DimitarBechev https://t.co/SkeBwGPVux",FALSE,0,NA,2017-03-26 20:45:30,FALSE,NA,"846100823176286208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moser_at",161,TRUE,FALSE,NA,NA
"32","<U+041A><U+0430><U+0447><U+0435><U+0441><U+0442><U+0432><U+0435><U+043D><U+043D><U+043E><U+0435> <U+0421><U+0422><U+041E> <U+0432> <U+0446><U+0435><U+043D><U+0442><U+0440><U+0435>  #minsk #belarus",FALSE,0,NA,2017-03-26 20:45:30,FALSE,NA,"846100822375235584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ramzes1dude1",0,FALSE,FALSE,NA,NA
"33","Meanwhile in #Belarus https://t.co/Fnf95jAPJb",FALSE,0,NA,2017-03-26 20:45:23,FALSE,NA,"846100794323685377",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dnsklv",0,FALSE,FALSE,NA,NA
"34","RT @RKacinskas: When a pic is worth a thousand words: Crackdown on a peaceful #Belarus #freedom day protest today is the best reminder what…",FALSE,0,NA,2017-03-26 20:45:21,FALSE,NA,"846100785872166912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paladine",375,TRUE,FALSE,NA,NA
"35","<U+0432><U+044B><U+0443><U+0447><U+0438><U+0442><U+044C> <U+0440><U+0435><U+0433><U+0443><U+043B><U+0438><U+0440><U+043E><U+0432><U+0449><U+0438><U+043A><U+0430> https://t.co/zdzRO1rV9R #Belarus <U+043A><U+0430><U+043A>",FALSE,0,NA,2017-03-26 20:45:13,FALSE,NA,"846100752938491904",NA,"<a href=""http://www.yandex.ru"" rel=""nofollow"">ferma28</a>","speedmalanri",0,FALSE,FALSE,NA,NA
"36","RT @nicolasdepedro: #Minsk #Belarus yesterday via Sergey Rubalsky &amp; @DimitarBechev https://t.co/SkeBwGPVux",FALSE,0,NA,2017-03-26 20:45:11,FALSE,NA,"846100744319184896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","schadenski",161,TRUE,FALSE,NA,NA
"37","RT @ALanoszka: #Zapad17 to be smaller than the 09 exercises? #Belarus seeks transparency while #Russia tries muddying the waters. https://t…",FALSE,0,NA,2017-03-26 20:45:10,FALSE,NA,"846100736572362753",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GorseFires",4,TRUE,FALSE,NA,NA
"38","RT @MariaPeLofgren: De där fem dagarnas visumfrihet för turister i Belarus kan få oanade konsekvenser #Minsk protest norsk turist gripen i…",FALSE,0,NA,2017-03-26 20:44:57,FALSE,NA,"846100685305327616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SR_utrikes",5,TRUE,FALSE,NA,NA
"39","RT @shortwave8669: cc: @20committee #Belarus https://t.co/tfkpzVSQJk",FALSE,0,NA,2017-03-26 20:44:55,FALSE,NA,"846100675117400064",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Dloissr",173,TRUE,FALSE,NA,NA
"40","RT @ihar_losik: More detentions across #Belarus today
https://t.co/eXMwIWiU32
by @svaboda https://t.co/ulfH8j18jf",FALSE,0,NA,2017-03-26 20:44:26,FALSE,NA,"846100553281212416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yvonnenevala",19,TRUE,FALSE,NA,NA
"41","RT @ihar_losik: Selfies in front of the riot police amassed in #Minsk 

Hundreds arrested with journalists https://t.co/mZlTjQaGwR",FALSE,0,NA,2017-03-26 20:44:16,FALSE,NA,"846100510595788800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paladine",26,TRUE,FALSE,NA,NA
"42","RT @Belsat_Eng: ‘Grabbing young and old, dragging women by hair’: #Belarus riot police make headlines in West https://t.co/Z5Gbg9DM8Y #Mins…",FALSE,0,NA,2017-03-26 20:43:51,FALSE,NA,"846100405813698560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","schadenski",10,TRUE,FALSE,NA,NA
"43","RT @ConstitutionCtr: #FreedomDay is not just celebrated in Philadelphia! Host a watch party on your campus or in your community: https://t.…",FALSE,0,NA,2017-03-26 20:43:38,FALSE,NA,"846100352315351041",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","DarlaKing02",1,TRUE,FALSE,NA,NA
"44","RT @ihar_losik: More detentions across #Belarus today
https://t.co/eXMwIWiU32
by @svaboda https://t.co/ulfH8j18jf",FALSE,0,NA,2017-03-26 20:43:28,FALSE,NA,"846100311093719041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paladine",19,TRUE,FALSE,NA,NA
"45","Just another great day hanging out in #Belarus https://t.co/W7BTUGVKNb",FALSE,0,NA,2017-03-26 20:43:04,FALSE,NA,"846100209054625792",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Rhino_Bob",0,FALSE,FALSE,NA,NA
"46","RT @shortwave8669: cc: @20committee #Belarus https://t.co/tfkpzVSQJk",FALSE,0,NA,2017-03-26 20:42:59,FALSE,NA,"846100187533656064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GirlMopar",173,TRUE,FALSE,NA,NA
"47","RT @bneeditor: I'm sure #moscowprotests will be front page tmrw. #minsk will get few inches and Yemen largely ignored. Hope I'm wrong https…",FALSE,0,NA,2017-03-26 20:42:43,FALSE,NA,"846100123423817728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yoga4tea",29,TRUE,FALSE,NA,NA
"48","RT @angeltseva: <U+041D><U+0430> <U+0440><U+0430><U+0439><U+043E><U+043D><U+0435> <U+043F><U+0440><U+0438><U+0437><U+044B><U+0432><U+0430><U+044E><U+0442> <U+0445><U+0443><U+0434><U+0435><U+0442><U+044C> <U+0438> <U+0441><U+0442><U+0440><U+0430><U+0434><U+0430><U+0442><U+044C> #minsk #belarus https://t.co/AArh3bUh7m",FALSE,0,NA,2017-03-26 20:42:08,FALSE,NA,"846099973385138176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NEW_FEAR",1,TRUE,FALSE,NA,NA
"49","RT @AlexKokcharov: In central #Minsk dozens are detained by police today, one day after the #FreedomDay protest: 

 https://t.co/G7sF8a4XVZ",FALSE,0,NA,2017-03-26 20:41:30,FALSE,NA,"846099815633076225",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rgcainmd",66,TRUE,FALSE,NA,NA
"50","RT @shortwave8669: cc: @20committee #Belarus https://t.co/tfkpzVSQJk",FALSE,0,NA,2017-03-26 20:40:58,FALSE,NA,"846099680308146178",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dougnot2",173,TRUE,FALSE,NA,NA
"51","RT @spitzenh: Ook in #Belarus weer protesten met even zo goede foto's @derksauer @jellebc @Kysia https://t.co/KFY8kwLBqP",FALSE,0,NA,2017-03-26 20:40:33,FALSE,NA,"846099577963003904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cosmopolitka",64,TRUE,FALSE,NA,NA
"52","RT @Belsat_Eng: #Belarus opposition politician disappeared. #KGB keeps silence https://t.co/w7NuBgOaJU #Statkevich #Minsk #FreedomDay #EU @…",FALSE,0,NA,2017-03-26 20:40:21,FALSE,NA,"846099526909878277",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","SuzanneFleming9",58,TRUE,FALSE,NA,NA
"53","RT @juli_anh: Massenhaft Festnahmen bei Demonstration in #Minsk/Belarus heute. Video https://t.co/Ni6gY5Wx17",FALSE,0,NA,2017-03-26 20:40:17,FALSE,NA,"846099507456724992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","schadenski",22,TRUE,FALSE,NA,NA
"54","RT @shortwave8669: cc: @20committee #Belarus https://t.co/tfkpzVSQJk",FALSE,0,NA,2017-03-26 20:40:16,FALSE,NA,"846099505057431553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AuerbachScott",173,TRUE,FALSE,NA,NA
"55","RT @AlexKokcharov: In central #Minsk dozens are detained by police today, one day after the #FreedomDay protest: 

 https://t.co/G7sF8a4XVZ",FALSE,0,NA,2017-03-26 20:39:10,FALSE,NA,"846099227654733826",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","schadenski",66,TRUE,FALSE,NA,NA
"56","RT @Belsat_Eng: #Belarus opposition politician disappeared. #KGB keeps silence https://t.co/w7NuBgOaJU #Statkevich #Minsk #FreedomDay #EU @…",FALSE,0,NA,2017-03-26 20:39:05,FALSE,NA,"846099206565711873",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Morrisforpaolo",58,TRUE,FALSE,NA,NA
"57","RT @nicolasdepedro: #Minsk #Belarus yesterday via Sergey Rubalsky &amp; @DimitarBechev https://t.co/SkeBwGPVux",FALSE,0,NA,2017-03-26 20:38:59,FALSE,NA,"846099180724502529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mcheadly",161,TRUE,FALSE,NA,NA
"58","Meanwhile in #Belarus, more detentions of #journalists. #Moscow https://t.co/ohyMhfBcZs",FALSE,0,NA,2017-03-26 20:38:55,FALSE,NA,"846099167562928131",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RSF_EECA",0,FALSE,FALSE,NA,NA
"59","RT @spitzenh: Ook in #Belarus weer protesten met even zo goede foto's @derksauer @jellebc @Kysia https://t.co/KFY8kwLBqP",FALSE,0,NA,2017-03-26 20:38:44,FALSE,NA,"846099117990449153",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JamesSjaalman",64,TRUE,FALSE,NA,NA
"60","RT @AlexKokcharov: Video of detentions during #protests in #Minsk, #Belarus: 

 https://t.co/IlfF06t2fh",FALSE,0,NA,2017-03-26 20:38:20,FALSE,NA,"846099018698641413",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Radio1Motorola",74,TRUE,FALSE,NA,NA
"61","RT @enough14: Solidarity Action in #Dortmund, #Germany for Arrestees in #Belarus https://t.co/CIXnpkrBpf https://t.co/6bSxJJbkTh",FALSE,0,NA,2017-03-26 20:38:17,FALSE,NA,"846099005104934912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ernst_haffner",30,TRUE,FALSE,NA,NA
"62","RT @spitzenh: Ook in #Belarus weer protesten met even zo goede foto's @derksauer @jellebc @Kysia https://t.co/KFY8kwLBqP",FALSE,0,NA,2017-03-26 20:38:10,FALSE,NA,"846098978110427137",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Apenkoning",64,TRUE,FALSE,NA,NA
"63","RT @stasia_writes: #Belarus police units shamelessly used force against elderly &amp; women at today's afternoon protests. Heart is breaking to…",FALSE,0,NA,2017-03-26 20:38:05,FALSE,NA,"846098955028987904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KeepCalmKickAss",24,TRUE,FALSE,NA,NA
"64","RT @shortwave8669: cc: @20committee #Belarus https://t.co/tfkpzVSQJk",FALSE,0,NA,2017-03-26 20:36:59,FALSE,NA,"846098679782092803",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","LoralynHegland",173,TRUE,FALSE,NA,NA
"65","RT @BFreeTheatre: More than 400 people arrested &amp; many beaten in #freedomday protests in #minsk #belarus https://t.co/clivafthNs",FALSE,0,NA,2017-03-26 20:36:45,FALSE,NA,"846098620638281728",NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","frenezulejo",21,TRUE,FALSE,NA,NA
"66","RT @nicolasdepedro: #Minsk #Belarus yesterday via Sergey Rubalsky &amp; @DimitarBechev https://t.co/SkeBwGPVux",FALSE,0,NA,2017-03-26 20:36:44,FALSE,NA,"846098616976625664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cloudwanderer3",161,TRUE,FALSE,NA,NA
"67","RT @Belsat_Eng: #Belarus opposition politician disappeared. #KGB keeps silence https://t.co/w7NuBgOaJU #Statkevich #Minsk #FreedomDay #EU @…",FALSE,0,NA,2017-03-26 20:36:44,FALSE,NA,"846098616376856578",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Intrigue_Jones",58,TRUE,FALSE,NA,NA
"68","RT @shortwave8669: cc: @20committee #Belarus https://t.co/tfkpzVSQJk",FALSE,0,NA,2017-03-26 20:36:42,FALSE,NA,"846098609716281344",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","KelleynRon",173,TRUE,FALSE,NA,NA
"69","RT @shortwave8669: cc: @20committee #Belarus https://t.co/tfkpzVSQJk",FALSE,0,NA,2017-03-26 20:36:38,FALSE,NA,"846098589940035584",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bfm4440",173,TRUE,FALSE,NA,NA
"70","RT @fa_burkhardt: Belarusian contemporary digital art in times of public protests. https://t.co/JnTqKwNayg #Belarus #FreedomDay",FALSE,0,NA,2017-03-26 20:36:25,FALSE,NA,"846098536571850752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UvyMordicante",62,TRUE,FALSE,NA,NA
"71","RT @shortwave8669: cc: @20committee #Belarus https://t.co/tfkpzVSQJk",FALSE,0,NA,2017-03-26 20:36:23,FALSE,NA,"846098526312579074",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRascal2010",173,TRUE,FALSE,NA,NA
"72","RT @AlexKokcharov: In central #Minsk dozens are detained by police today, one day after the #FreedomDay protest: 

 https://t.co/G7sF8a4XVZ",FALSE,0,NA,2017-03-26 20:36:21,FALSE,NA,"846098520729890817",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BillBowring",66,TRUE,FALSE,NA,NA
"73","RT @FrequencePlanet: #<U+0642><U+0646><U+0627><U+0647>_<U+0628><U+062F><U+0627><U+064A><U+0647>_<U+0645><U+0644><U+064A><U+0627><U+0631>_<U+0645><U+0634><U+0627><U+0647><U+062F><U+0647> #JLMRennes #CABMHR #AZEGER #Belarus #<U+0414><U+0438><U+043C><U+043E><U+043D><U+041E><U+0442><U+0432><U+0435><U+0442><U+0438><U+0442>
1 TV Georgia in 46°E Frequency &amp; Biss key
h…",FALSE,0,NA,2017-03-26 20:35:57,FALSE,NA,"846098419139690499",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","FrequencePlanet",1,TRUE,FALSE,NA,NA
"74","RT @B3infos: <ed><U+00A0><U+00BD><ed><U+00B3><U+00B7> #Biélorussie À #Minsk, lors de la manifestation anti-gouvernement (@DimitarBechev) https://t.co/SD4YEFAnzn",FALSE,0,NA,2017-03-26 20:35:38,FALSE,NA,"846098337497600000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hime_Mixy",76,TRUE,FALSE,NA,NA
"75","RT @bneeditor: I'm sure #moscowprotests will be front page tmrw. #minsk will get few inches and Yemen largely ignored. Hope I'm wrong https…",FALSE,0,NA,2017-03-26 20:35:24,FALSE,NA,"846098279788154881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","spyvsspy0wnzu",29,TRUE,FALSE,NA,NA
"76","RT @shortwave8669: cc: @20committee #Belarus https://t.co/tfkpzVSQJk",FALSE,0,NA,2017-03-26 20:35:14,FALSE,NA,"846098237048180737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KMR31871",173,TRUE,FALSE,NA,NA
